danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.649,0.5379999999999999,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,audio_features,150000,4,Dark Trap,Look at Me Now,, Look at Me Now
0.58,0.867,11,-4.0310000000000015,0,0.165,0.0152,0.182,0.14,0.482,159.95,audio_features,128109,4,Dark Trap,Bulletproof,, Bulletproof
0.8009999999999999,0.679,4,,0,0.0527,0.17,8.85e-06,0.188,0.483,130.015,audio_features,227115,4,Dark Trap,Contraband,, Contraband
0.677,0.655,7,-5.541,1,0.0433,0.0027,0.276,0.162,0.146,200.238,audio_features,196827,4,Dark Trap,Deira City Centre,, Deira City Centre
0.623,0.716,11,-7.449,0,0.207,0.22,2.54e-06,0.113,0.203,116.914,audio_features,270000,4,Dark Trap,Kyoto,, Kyoto
0.797,0.542,9,-7.324,1,0.34600000000000003,0.018000000000000002,0.0,0.0838,0.313,155.862,audio_features,110769,4,Dark Trap,Pull Out Game,, Pull Out Game
0.85,0.542,0,-6.922999999999999,1,0.231,0.53,0.0,0.0774,0.595,120.037,audio_features,238853,4,Dark Trap,Bird Is The Word,, Bird Is The Word
0.743,0.411,2,-7.343,1,0.376,0.254,0.0,0.292,0.339,119.693,audio_features,140657,4,Dark Trap,Life Is Short,, Life Is Short
0.8759999999999999,0.759,11,,1,0.0513,0.0224,0.000675,0.475,0.271,113.996,audio_features,168490,4,Dark Trap,Here We Go Again,, Here We Go Again
0.665,0.8270000000000001,1,,1,0.147,0.13,0.0,0.35100000000000003,0.12,143.026,audio_features,201399,4,Dark Trap,Bloodshed,, Bloodshed
0.81,0.585,9,-7.037000000000001,0,0.28800000000000003,0.248,0.0115,0.0959,0.281,139.968,audio_features,137107,4,Dark Trap,Wassup Bro!,, Wassup Bro!
0.618,0.743,1,-4.458,1,0.234,0.0191,0.0232,0.452,0.249,120.16,audio_features,151690,4,Dark Trap,ACT 2 - BirthOfTheSpaceGod,, ACT 2 - BirthOfTheSpaceGod
0.622,0.8590000000000001,9,-1.541,1,0.213,0.0342,0.0,0.0797,0.29600000000000004,173.99400000000003,audio_features,115862,4,Dark Trap,Grey Tee,, Grey Tee
0.674,0.6459999999999999,0,-9.423,1,0.4,0.117,0.0,0.104,0.222,160.028,audio_features,123000,4,Dark Trap,Sleeping Bag,, Sleeping Bag
0.628,0.53,10,-9.663,0,0.0855,0.0608,0.0,0.0642,0.203,190.012,audio_features,162000,4,Dark Trap,Afterlife,, Afterlife
0.877,0.655,1,-5.3,1,0.0769,0.00181,0.0,0.0948,0.119,127.947,audio_features,120059,3,Dark Trap,King Cobra (Drippin'),, King Cobra (Drippin')
0.585,0.895,11,-3.663,0,0.136,0.0505,0.004229999999999999,0.32,0.181,119.904,audio_features,193567,4,Dark Trap,Heart Attack,, Heart Attack
0.7170000000000001,0.925,0,-4.246,1,0.311,0.244,0.0,0.287,0.412,137.989,audio_features,212245,4,Dark Trap,Chain$Aw,, Chain$Aw
0.7140000000000001,0.853,5,-4.9,0,0.304,0.205,0.0,0.116,0.17800000000000002,204.068,audio_features,220656,4,Dark Trap,"King, Scar.",," King, Scar."
0.473,0.772,10,-6.332000000000002,0,0.317,0.0212,0.0,0.399,0.303,130.32,audio_features,307905,4,Dark Trap,P.T.S.D,, P.T.S.D
0.767,0.637,3,-7.859,1,0.442,0.0673,0.0,0.105,0.536,160.123,audio_features,136500,4,Dark Trap,Brand New,, Brand New
0.7190000000000001,0.7040000000000001,1,-5.23,1,0.093,0.138,0.0,0.0753,0.0808,113.007,audio_features,297273,4,Dark Trap,Jukai,, Jukai
0.85,0.458,1,,1,0.206,0.00487,0.0,0.122,0.419,141.997,audio_features,180454,4,Dark Trap,Philosopher's Throne,, Philosopher's Throne
0.672,0.574,9,-4.663,1,0.0993,0.0303,2.02e-06,0.18,0.106,206.038,audio_features,246773,4,Dark Trap,PRBLMS,, PRBLMS
0.758,0.716,1,-6.621,1,0.34600000000000003,0.607,9.52e-05,0.0653,0.565,189.872,audio_features,152999,4,Dark Trap,Back At It,, Back At It
0.76,0.774,9,-6.593,1,0.172,0.00972,0.000701,0.199,0.493,148.0,audio_features,191897,4,Dark Trap,Fuck a Hoe (feat. $Uicideboy$),, Fuck a Hoe (feat. $Uicideboy$)
0.508,0.417,10,,0,0.0335,0.0231,0.00207,0.128,0.337,193.92,audio_features,126380,4,Dark Trap,Broken,, Broken
0.8690000000000001,0.5720000000000001,1,-9.086,1,0.55,0.0493,0.0,0.103,0.6579999999999999,152.11,audio_features,114495,4,Dark Trap,3 Xans,, 3 Xans
0.985,0.525,7,-10.637,1,0.185,0.0631,0.0,0.116,0.425,120.011,audio_features,89234,4,Dark Trap,LoyaltyRunsDeepInDaLongRun,, LoyaltyRunsDeepInDaLongRun
0.738,0.7120000000000001,10,-6.273,0,0.0897,0.0226,0.0,0.0773,0.358,149.005,audio_features,161493,4,Dark Trap,Skywalker,, Skywalker
0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037,audio_features,155693,4,Dark Trap,White Wine,, White Wine
0.8759999999999999,0.726,8,-7.572999999999999,0,0.101,0.0489,4.02e-05,0.366,0.775,112.002,audio_features,211331,4,Dark Trap,Smoke Break,, Smoke Break
0.725,0.5539999999999999,1,-10.66,1,0.0858,0.163,4.03e-06,0.489,0.231,120.08,audio_features,233932,4,Dark Trap,Louis V,, Louis V
0.89,0.422,7,-7.894,0,0.113,0.235,0.0,0.0925,0.374,129.998,audio_features,135361,4,Dark Trap,Fuck A Swisher,, Fuck A Swisher
0.8490000000000001,0.413,0,-9.274,0,0.34600000000000003,0.00286,8.58e-05,0.106,0.458,170.09599999999998,audio_features,98655,4,Dark Trap,RampartRange,, RampartRange
0.695,0.6859999999999999,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,210.438,audio_features,93447,4,Dark Trap,Floor 555,, Floor 555
0.8759999999999999,0.519,11,-6.5310000000000015,1,0.14300000000000002,0.202,0.0,0.108,0.158,189.962,audio_features,175230,4,Dark Trap,Plug Walk,, Plug Walk
0.463,0.632,7,-9.577,1,0.0525,0.393,0.0,0.127,0.0894,163.71,audio_features,100260,4,Dark Trap,Haunt U,, Haunt U
0.7090000000000001,0.362,11,-13.556,1,0.249,0.165,0.000132,0.107,0.455,146.023,audio_features,187681,4,Dark Trap,Buttcheeks,, Buttcheeks
0.7709999999999999,0.5660000000000001,1,,1,0.264,0.0939,1.07e-05,0.109,0.232,146.09799999999996,audio_features,134795,4,Dark Trap,Back off Me,, Back off Me
0.136,0.821,3,-5.454,1,0.16,0.0965,0.0291,0.325,0.0362,192.94,audio_features,101983,3,Dark Trap,Intro.Desolation,, Intro.Desolation
0.476,0.495,7,-6.095,1,0.0242,3.28e-05,0.915,0.506,0.114,180.0,audio_features,137231,4,Dark Trap,The Singularity,, The Singularity
0.499,0.893,5,-5.803,1,0.14,0.0731,1.03e-06,0.0907,0.108,115.044,audio_features,162261,4,Dark Trap,D(R)Ead,, D(R)Ead
0.851,0.634,11,-8.672,0,0.196,0.26,0.882,0.0766,0.0399,135.017,audio_features,162614,4,Dark Trap,Trench Coat,, Trench Coat
0.241,0.928,10,-2.018,1,0.0543,3.26e-05,0.0,0.612,0.403,120.229,audio_features,107822,5,Dark Trap,"I've Seen Satan, He Has Dreadlocks",," I've Seen Satan, He Has Dreadlocks"
0.622,0.635,0,-6.501,0,0.0418,0.6509999999999999,7.88e-06,0.119,0.602,119.922,audio_features,150017,4,Dark Trap,Your Desire,, Your Desire
0.745,0.703,7,-10.077,1,0.149,0.0345,2.54e-06,0.095,0.402,144.933,audio_features,92690,4,Dark Trap,Byberry,, Byberry
0.855,0.659,2,,1,0.092,0.0773,0.0,0.0957,0.736,119.989,audio_features,152000,4,Dark Trap,Benadrylled,, Benadrylled
0.5489999999999999,0.44,4,-12.024,0,0.472,0.632,0.000779,0.0909,0.132,218.41,audio_features,300831,4,Dark Trap,Dream Journal,, Dream Journal
0.7020000000000001,0.5670000000000001,11,,0,0.197,0.604,3.3e-05,0.359,0.195,120.081,audio_features,195713,4,Dark Trap,Hannah Baker,, Hannah Baker
0.53,0.732,1,-5.921,1,0.235,0.0608,7.35e-05,0.073,0.458,132.02200000000002,audio_features,178182,4,Dark Trap,20k,, 20k
0.726,0.5489999999999999,7,,1,0.0925,0.00587,3.620000000000001e-05,0.345,0.0855,138.03799999999998,audio_features,159468,4,Dark Trap,Whatever,, Whatever
0.708,0.423,2,-7.582999999999998,1,0.0555,0.0156,0.000113,0.136,0.0712,124.989,audio_features,144960,4,Dark Trap,Nightstalker,, Nightstalker
0.66,0.604,0,-7.0,1,0.421,0.247,0.000128,0.196,0.435,155.196,audio_features,114177,4,Dark Trap,Headfuck,, Headfuck
0.447,0.652,1,-3.729,1,0.0315,0.0432,0.00371,0.184,0.0367,117.009,audio_features,161178,3,Dark Trap,sleep at night,, sleep at night
0.278,0.47,2,-15.062,1,0.0456,8.6e-05,0.00235,0.14800000000000002,0.0775,137.961,audio_features,202286,5,Dark Trap,Pulling Teeth,, Pulling Teeth
0.321,0.949,0,-7.2970000000000015,0,0.555,0.00334,0.217,0.579,0.196,154.996,audio_features,174587,4,Dark Trap,AI,, AI
0.542,0.923,9,-5.924,1,0.306,0.00334,0.505,0.397,0.321,149.88299999999995,audio_features,113333,4,Dark Trap,Lazaretto,, Lazaretto
0.688,0.6579999999999999,1,-4.155,1,0.0695,0.105,1.89e-06,0.335,0.28,151.23,audio_features,226397,4,Dark Trap,coordinate,, coordinate
0.953,0.38,8,-4.941,1,0.261,0.00957,0.0,0.127,0.128,133.941,audio_features,116847,4,Dark Trap,Rocket Ship,, Rocket Ship
0.8809999999999999,0.742,0,-3.736,1,0.0535,0.14,2.49e-06,0.156,0.4320000000000001,116.997,audio_features,184782,4,Dark Trap,Trap (feat. Lil Baby),, Trap (feat. Lil Baby)
0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,145543,4,Dark Trap,Drip Too Hard (Lil Baby & Gunna),, Drip Too Hard (Lil Baby & Gunna)
0.705,0.619,1,-5.862,1,0.085,0.14300000000000002,0.0,0.17600000000000002,0.465,146.02700000000004,audio_features,237240,4,Dark Trap,Snow Globe (feat. NAV) - Remix,, Snow Globe (feat. NAV) - Remix
0.782,0.449,11,-10.708,0,0.364,0.268,4.11e-05,0.111,0.34,116.056,audio_features,120000,4,Dark Trap,1000,, 1000
0.643,0.82,11,-6.2810000000000015,1,0.174,0.18600000000000005,9.47e-06,0.101,0.266,153.102,audio_features,163149,4,Dark Trap,Henny,, Henny
0.73,0.581,6,-5.832999999999998,0,0.0828,0.0295,1.3e-05,0.106,0.359,137.98,audio_features,180867,4,Dark Trap,Droptop in the Rain (feat. Tory Lanez),, Droptop in the Rain (feat. Tory Lanez)
0.648,0.5429999999999999,4,-9.082,0,0.213,0.126,0.0,0.101,0.192,159.92700000000005,audio_features,216008,4,Dark Trap,Flexin,, Flexin
0.481,0.604,5,-6.299,0,0.377,0.149,0.0,0.162,0.257,160.078,audio_features,182959,4,Dark Trap,HOOD,, HOOD
0.738,0.581,3,,0,0.217,0.28,0.0,0.101,0.635,157.967,audio_features,243050,4,Dark Trap,For My Bros,, For My Bros
0.84,0.539,7,-6.146,1,0.0965,0.0423,1.34e-06,0.124,0.07,140.016,audio_features,219429,4,Dark Trap,Dope Game,, Dope Game
0.936,0.7040000000000001,5,-5.47,0,0.457,0.0632,0.0,0.104,0.5660000000000001,130.02200000000002,audio_features,214376,4,Dark Trap,Every Season,, Every Season
0.908,0.499,6,-7.792999999999998,0,0.642,0.267,0.0,0.078,0.114,132.968,audio_features,278760,4,Dark Trap,LOST (feat. Kid Cudi),, LOST (feat. Kid Cudi)
0.925,0.628,6,,1,0.131,0.0604,0.0,0.358,0.81,120.021,audio_features,222533,4,Dark Trap,SPEEDBOAT,, SPEEDBOAT
0.906,0.444,4,-8.692,0,0.384,0.136,6.440000000000001e-05,0.173,0.6779999999999999,140.063,audio_features,235040,4,Dark Trap,No Heart,, No Heart
0.8029999999999999,0.7190000000000001,0,-4.485,1,0.392,0.344,0.0,0.425,0.5489999999999999,129.945,audio_features,238425,4,Dark Trap,Secure The Bag,, Secure The Bag
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,audio_features,270715,4,Dark Trap,STARGAZING,, STARGAZING
0.77,0.459,9,,1,0.0646,0.387,0.0,0.0792,0.418,146.908,audio_features,169640,4,Dark Trap,Blue Faces,, Blue Faces
0.745,0.617,6,-7.22,0,0.14400000000000002,0.168,0.0,0.389,0.185,125.98,audio_features,346907,4,Dark Trap,Codeine Crazy,, Codeine Crazy
0.887,0.627,9,,0,0.0468,0.0428,0.0,0.109,0.326,127.108,audio_features,165869,4,Dark Trap,Who Shot Johnny?,, Who Shot Johnny?
0.574,0.812,9,-4.181,0,0.396,0.00757,0.0,0.15,0.488,147.734,audio_features,125513,4,Dark Trap,Rari (feat. Future),, Rari (feat. Future)
0.6809999999999999,0.608,1,-8.302,1,0.0779,0.0745,6.4e-05,0.108,0.175,159.914,audio_features,155727,4,Dark Trap,Days,, Days
0.595,0.534,1,-8.747,1,0.318,0.0106,0.00157,0.107,0.134,162.066,audio_features,225348,4,Dark Trap,Ridin Strikers,, Ridin Strikers
0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,audio_features,258427,4,Dark Trap,Mask Off (feat. Kendrick Lamar) - Remix,, Mask Off (feat. Kendrick Lamar) - Remix
0.5770000000000001,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,148.472,audio_features,247800,4,Dark Trap,Swimming Pools (Drank),, Swimming Pools (Drank)
0.755,0.631,8,,1,0.152,0.0816,1.36e-05,0.111,0.525,153.094,audio_features,175686,4,Dark Trap,Lies About You (feat. Lil Durk),, Lies About You (feat. Lil Durk)
0.737,0.562,5,-8.156,1,0.373,0.28300000000000003,0.0,0.0727,0.457,162.03,audio_features,168312,4,Dark Trap,Day for Day,, Day for Day
0.701,0.662,6,-7.0139999999999985,0,0.316,0.403,0.0,0.109,0.616,132.418,audio_features,148577,4,Dark Trap,Neptun,, Neptun
0.674,0.862,7,-3.4,1,0.231,0.0189,0.0,0.113,0.35700000000000004,160.07299999999995,audio_features,244470,4,Dark Trap,MiAMi (feat. Gunna),, MiAMi (feat. Gunna)
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,186.046,audio_features,189487,4,Dark Trap,Swervin (feat. 6ix9ine),, Swervin (feat. 6ix9ine)
0.747,0.557,1,-8.971,0,0.069,0.369,3.53e-05,0.103,0.552,149.965,audio_features,195200,4,Dark Trap,12,, 12
0.595,0.645,6,-4.872,1,0.108,0.0866,1.74e-05,0.165,0.205,134.941,audio_features,157720,4,Dark Trap,Hardly,, Hardly
0.768,0.484,11,-9.1,0,0.328,0.0816,0.0,0.342,0.5479999999999999,158.967,audio_features,137760,4,Dark Trap,Savage,, Savage
0.66,0.784,6,-7.6960000000000015,1,0.285,0.0806,0.0,0.113,0.642,157.991,audio_features,236107,4,Dark Trap,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],, SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]
0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,audio_features,193591,4,Dark Trap,Glock In My Lap,, Glock In My Lap
0.7440000000000001,0.674,1,,0,0.0641,0.35600000000000004,0.0,0.128,0.316,134.02100000000002,audio_features,200135,4,Dark Trap,Richard Millie Plain,, Richard Millie Plain
0.89,0.633,11,,1,0.168,0.0232,0.000343,0.0993,0.425,139.94799999999998,audio_features,233087,4,Dark Trap,I Get the Bag (feat. Migos),, I Get the Bag (feat. Migos)
0.861,0.448,2,,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,audio_features,265213,4,Dark Trap,Thought It Was a Drought,, Thought It Was a Drought
0.772,0.7859999999999999,1,-5.3370000000000015,1,0.24,0.113,0.0,0.202,0.233,130.071,audio_features,247055,4,Dark Trap,ULT,, ULT
0.772,0.413,0,,0,0.08900000000000001,0.0361,0.0,0.111,0.211,131.965,audio_features,246213,4,Dark Trap,Love Sosa,, Love Sosa
0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94,audio_features,189428,4,Dark Trap,F&N,, F&N
0.7829999999999999,0.621,0,-7.053,0,0.0782,0.16899999999999998,0.153,0.0909,0.411,147.97,audio_features,144000,4,Dark Trap,Remember Me,, Remember Me
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,268434,4,Dark Trap,Murder On My Mind,, Murder On My Mind
0.4970000000000001,0.489,11,,0,0.294,0.0576,9.91e-05,0.122,0.231,171.85299999999995,audio_features,268187,4,Dark Trap,Tunnel Vision,, Tunnel Vision
0.7929999999999999,0.395,1,,1,0.385,0.277,1.4e-05,0.109,0.129,154.054,audio_features,213287,4,Dark Trap,Ready (feat. Gunna),, Ready (feat. Gunna)
0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.97799999999998,audio_features,247055,4,Dark Trap,Life Goes On,, Life Goes On
0.794,0.448,10,,0,0.0539,0.591,0.0,0.109,0.588,120.055,audio_features,231333,4,Dark Trap,CLOUT COBAIN | CLOUT CO13A1N,, CLOUT COBAIN | CLOUT CO13A1N
0.603,0.67,2,-4.809,1,0.25,0.0871,0.0,0.326,0.159,179.68400000000003,audio_features,192099,4,Dark Trap,Respect the Game,, Respect the Game
0.743,0.5710000000000001,7,,0,0.145,0.24,0.0,0.29100000000000004,0.495,119.054,audio_features,213863,4,Dark Trap,beibs in the trap,, beibs in the trap
0.7909999999999999,0.735,5,-4.7639999999999985,0,0.16,0.0427,0.0,0.134,0.4970000000000001,144.985,audio_features,211853,4,Dark Trap,Underdog (Lil Baby & Gunna),, Underdog (Lil Baby & Gunna)
0.7809999999999999,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043,audio_features,149949,4,Dark Trap,Crushed Up,, Crushed Up
0.557,0.526,8,,0,0.32299999999999995,0.00946,0.0,0.128,0.123,159.908,audio_features,325853,4,Dark Trap,Dance For Me (feat. NAV),, Dance For Me (feat. NAV)
0.774,0.706,2,-6.494,1,0.355,0.0016300000000000002,1.28e-06,0.104,0.382,152.891,audio_features,185037,4,Dark Trap,Slidin,, Slidin
0.799,0.636,10,-8.113,0,0.0852,0.0423,0.0,0.106,0.439,126.012,audio_features,129827,4,Dark Trap,DIRTY DIANA,, DIRTY DIANA
0.7120000000000001,0.778,5,-6.738,0,0.0408,0.00365,0.0,0.127,0.469,139.976,audio_features,192692,4,Dark Trap,Chicken Soup,, Chicken Soup
0.6559999999999999,0.5720000000000001,2,,1,0.0627,0.0228,0.0935,0.16399999999999998,0.17600000000000002,159.843,audio_features,168008,4,Dark Trap,Risky,, Risky
0.904,0.575,1,-7.822999999999999,1,0.34600000000000003,0.0493,0.0,0.256,0.359,141.039,audio_features,177748,4,Dark Trap,break da law,, break da law
0.6679999999999999,0.805,1,-4.964,0,0.101,0.161,1.69e-06,0.139,0.31,150.02100000000004,audio_features,166624,4,Dark Trap,Gook,, Gook
0.964,0.487,10,-6.0710000000000015,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,154024,4,Dark Trap,Pure Cocaine,, Pure Cocaine
0.635,0.632,5,,0,0.275,0.000185,0.0,0.0615,0.233,162.023,audio_features,250373,4,Dark Trap,Real in My Veins (feat. T-Shyne),, Real in My Veins (feat. T-Shyne)
0.813,0.483,3,,0,0.457,0.14400000000000002,0.0,0.0991,0.398,132.954,audio_features,202105,4,Dark Trap,Nolia (feat. Kevin Gates),, Nolia (feat. Kevin Gates)
0.653,0.91,6,,1,0.319,0.114,0.0,0.111,0.818,182.204,audio_features,150819,4,Dark Trap,ONCE UPON A TIME (FREESTYLE),, ONCE UPON A TIME (FREESTYLE)
0.851,0.5589999999999999,6,-8.267000000000001,1,0.328,0.306,1.6899999999999994e-05,0.108,0.292,126.02,audio_features,201146,4,Dark Trap,PEN,, PEN
0.8059999999999999,0.426,4,-8.093,0,0.474,0.023,0.0,0.133,0.0626,143.805,audio_features,121519,4,Dark Trap,What You Want,, What You Want
0.71,0.715,6,-7.965,0,0.0817,0.251,3.02e-06,0.289,0.449,159.95600000000005,audio_features,168227,4,Dark Trap,Analog Keys,, Analog Keys
0.7170000000000001,0.436,10,,0,0.109,0.295,0.0,0.11,0.391,119.923,audio_features,168493,5,Dark Trap,Purple Baguettes,, Purple Baguettes
0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,153.006,audio_features,214593,4,Dark Trap,Demons and Angels (feat. Juice WRLD),, Demons and Angels (feat. Juice WRLD)
0.691,0.755,4,-4.229,0,0.237,0.0563,0.00072,0.261,0.331,179.954,audio_features,186667,4,Dark Trap,Slow Motion,, Slow Motion
0.578,0.721,4,,1,0.131,0.0103,0.0,0.329,0.662,127.115,audio_features,247615,4,Dark Trap,Dem Callin' (feat. Ramriddlz),, Dem Callin' (feat. Ramriddlz)
0.63,0.399,5,-9.869,0,0.17800000000000002,0.105,0.174,0.234,0.0657,183.016,audio_features,214192,3,Dark Trap,RIP Luv,, RIP Luv
0.7559999999999999,0.746,1,-6.397,1,0.142,0.236,0.0,0.0999,0.0793,207.956,audio_features,168883,4,Dark Trap,Story: No Title,, Story: No Title
0.804,0.422,6,-8.788,0,0.35,0.0624,1.41e-06,0.13699999999999998,0.157,187.742,audio_features,163653,4,Dark Trap,Hurtin,, Hurtin
0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.02200000000002,audio_features,233040,4,Dark Trap,monster,, monster
0.7390000000000001,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,audio_features,147987,4,Dark Trap,Nightmare,, Nightmare
0.755,0.517,4,-9.804,0,0.0751,0.754,0.0,0.127,0.6990000000000001,129.02700000000002,audio_features,154560,4,Dark Trap,Elimination,, Elimination
0.754,0.575,4,,0,0.0682,0.045,0.00131,0.276,0.491,172.018,audio_features,205147,4,Dark Trap,Mob Ties,, Mob Ties
0.7559999999999999,0.452,6,-8.338,0,0.0723,0.181,2.99e-05,0.196,0.21600000000000005,155.053,audio_features,174107,4,Dark Trap,Gucci Snake,, Gucci Snake
0.852,0.4320000000000001,1,-8.04,0,0.501,0.0599,0.0,0.146,0.258,140.042,audio_features,236571,4,Dark Trap,That's a Rack,, That's a Rack
0.64,0.615,1,-10.067,1,0.0828,0.0521,0.0,0.479,0.642,117.074,audio_features,65640,4,Dark Trap,BUSHY B INTERLUDE,, BUSHY B INTERLUDE
0.8590000000000001,0.506,10,-8.115,0,0.418,0.105,0.0,0.113,0.153,140.97299999999996,audio_features,187465,4,Dark Trap,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),, Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV)
0.759,0.562,9,-6.228,0,0.149,0.293,0.0,0.0979,0.706,145.139,audio_features,189443,4,Dark Trap,Derek Fisher (feat. Lil Baby),, Derek Fisher (feat. Lil Baby)
0.925,0.575,1,-5.992000000000001,1,0.163,0.0238,0.0,0.105,0.165,142.047,audio_features,155493,4,Dark Trap,Know Me,, Know Me
0.5429999999999999,0.6629999999999999,3,-4.888,0,0.0581,0.524,0.000181,0.142,0.199,167.65599999999995,audio_features,173620,4,Dark Trap,Lift Off,, Lift Off
0.411,0.5870000000000001,8,-7.433,1,0.37,0.239,6.7e-06,0.0821,0.0763,178.032,audio_features,162693,4,Dark Trap,Who Hurt You,, Who Hurt You
0.635,0.7929999999999999,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,155.188,audio_features,201856,4,Dark Trap,Many Men,, Many Men
0.741,0.479,1,-5.899,1,0.302,0.0544,0.0,0.231,0.0971,162.02,audio_features,204444,4,Dark Trap,Molly,, Molly
0.733,0.722,0,,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,audio_features,222027,4,Dark Trap,CASH COW,, CASH COW
0.593,0.632,6,-5.381,0,0.541,0.0133,0.0,0.64,0.0789,173.36900000000003,audio_features,235232,4,Dark Trap,out for the night - part 2,, out for the night - part 2
0.765,0.578,10,-8.895,0,0.0937,0.17,4.04e-06,0.12,0.642,113.995,audio_features,156587,4,Dark Trap,Messy,, Messy
0.7509999999999999,0.321,1,-9.628,0,0.114,0.056,0.00223,0.145,0.0396,139.987,audio_features,123533,4,Dark Trap,Mad,, Mad
0.823,0.703,8,-2.6910000000000003,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,audio_features,194214,4,Dark Trap,No Opp Left Behind,, No Opp Left Behind
0.311,0.637,6,-6.204,1,0.0754,0.0821,5.2e-06,0.11,0.197,161.856,audio_features,127072,4,Dark Trap,Red Beam,, Red Beam
0.735,0.613,1,-7.7360000000000015,0,0.133,0.379,0.0,0.103,0.6659999999999999,162.92,audio_features,131040,4,Dark Trap,Zits,, Zits
0.867,0.517,2,-6.914,1,0.307,0.0116,0.0,0.31,0.271,143.043,audio_features,181040,4,Dark Trap,Rockstar Chainz,, Rockstar Chainz
0.873,0.443,1,-8.707,1,0.0964,0.0197,0.0,0.11,0.259,118.018,audio_features,196731,4,Dark Trap,Designer Talk,, Designer Talk
0.7559999999999999,0.382,11,,1,0.28300000000000003,0.2,3.8e-06,0.122,0.419,142.05700000000004,audio_features,169081,4,Dark Trap,"%%%% (feat. Lucki, Deezy)",," %%%% (feat. Lucki, Deezy)"
